Time(sec),Latitude(°),Longitude(°),Altitude(km),ECR X Position(km),ECR Y Position(km),ECR Z Position(km),ECR X Velocity(m/s),ECR Y Velocity(m/s),ECR Z Velocity(m/s),ECR X Acceleration(m/s²),ECR Y Acceleration(m/s²),ECR Z Acceleration(m/s²)
385.600,32.283446,42.999529,703.935,4382.638,4086.808,3763.023,1548.917,-1093.428,-31.617,-5.064,-4.800,-4.242
385.700,32.283257,42.997754,703.966,4382.792,4086.699,3763.020,1548.410,-1093.908,-32.041,-5.064,-4.799,-4.242
385.800,32.283067,42.995979,703.997,4382.947,4086.589,3763.016,1547.904,-1094.388,-32.465,-5.065,-4.799,-4.242
385.900,32.282878,42.994205,704.028,4383.102,4086.480,3763.013,1547.398,-1094.868,-32.889,-5.065,-4.799,-4.242
386.000,32.282688,42.992430,704.059,4383.257,4086.370,3763.010,1546.891,-1095.348,-33.314,-5.065,-4.798,-4.242
386.100,32.282498,42.990656,704.090,4383.411,4086.261,3763.006,1546.385,-1095.827,-33.738,-5.065,-4.798,-4.242
386.200,32.282309,42.988881,704.120,4383.566,4086.151,3763.003,1545.878,-1096.307,-34.162,-5.065,-4.798,-4.242
386.300,32.282119,42.987107,704.151,4383.721,4086.042,3763.000,1545.372,-1096.787,-34.586,-5.065,-4.798,-4.242
386.400,32.281929,42.985332,704.181,4383.875,4085.932,3762.996,1544.865,-1097.267,-35.011,-5.066,-4.797,-4.242
386.500,32.281740,42.983558,704.212,4384.030,4085.822,3762.993,1544.358,-1097.747,-35.435,-5.066,-4.797,-4.242
386.600,32.281550,42.981783,704.242,4384.184,4085.712,3762.989,1543.852,-1098.226,-35.859,-5.066,-4.797,-4.242
386.700,32.281360,42.980009,704.272,4384.338,4085.603,3762.985,1543.345,-1098.706,-36.283,-5.066,-4.797,-4.242
386.800,32.281171,42.978234,704.302,4384.493,4085.493,3762.982,1542.839,-1099.186,-36.707,-5.066,-4.796,-4.242
386.900,32.280981,42.976460,704.332,4384.647,4085.383,3762.978,1542.332,-1099.665,-37.131,-5.066,-4.796,-4.242
387.000,32.280791,42.974686,704.362,4384.801,4085.273,3762.974,1541.825,-1100.145,-37.556,-5.067,-4.796,-4.242
387.100,32.280602,42.972911,704.392,4384.955,4085.163,3762.971,1541.319,-1100.624,-37.980,-5.067,-4.796,-4.242
387.200,32.280412,42.971137,704.422,4385.109,4085.053,3762.967,1540.812,-1101.104,-38.404,-5.067,-4.795,-4.242
387.300,32.280222,42.969363,704.452,4385.263,4084.942,3762.963,1540.305,-1101.584,-38.828,-5.067,-4.795,-4.241
387.400,32.280032,42.967588,704.482,4385.417,4084.832,3762.959,1539.799,-1102.063,-39.252,-5.067,-4.795,-4.241
387.500,32.279843,42.965814,704.511,4385.571,4084.722,3762.955,1539.292,-1102.542,-39.676,-5.068,-4.795,-4.241
387.600,32.279653,42.964040,704.541,4385.725,4084.612,3762.951,1538.785,-1103.022,-40.100,-5.068,-4.794,-4.241
387.700,32.279463,42.962265,704.570,4385.879,4084.501,3762.947,1538.278,-1103.501,-40.525,-5.068,-4.794,-4.241
387.800,32.279273,42.960491,704.600,4386.033,4084.391,3762.943,1537.771,-1103.981,-40.949,-5.068,-4.794,-4.241
387.900,32.279083,42.958717,704.629,4386.187,4084.281,3762.939,1537.265,-1104.460,-41.373,-5.068,-4.794,-4.241
388.000,32.278894,42.956943,704.658,4386.340,4084.170,3762.935,1536.758,-1104.940,-41.797,-5.068,-4.793,-4.241
388.100,32.278704,42.955168,704.687,4386.494,4084.060,3762.931,1536.251,-1105.419,-42.221,-5.069,-4.793,-4.241
388.200,32.278514,42.953394,704.716,4386.648,4083.949,3762.926,1535.744,-1105.898,-42.645,-5.069,-4.793,-4.241
388.300,32.278324,42.951620,704.745,4386.801,4083.838,3762.922,1535.237,-1106.377,-43.069,-5.069,-4.793,-4.241
388.400,32.278134,42.949846,704.774,4386.955,4083.728,3762.918,1534.730,-1106.857,-43.493,-5.069,-4.792,-4.241
388.500,32.277944,42.948072,704.803,4387.108,4083.617,3762.913,1534.223,-1107.336,-43.917,-5.069,-4.792,-4.241
388.600,32.277754,42.946298,704.832,4387.262,4083.506,3762.909,1533.716,-1107.815,-44.341,-5.070,-4.792,-4.241
388.700,32.277564,42.944524,704.861,4387.415,4083.396,3762.904,1533.209,-1108.294,-44.766,-5.070,-4.792,-4.241
388.800,32.277374,42.942750,704.889,4387.568,4083.285,3762.900,1532.702,-1108.773,-45.190,-5.070,-4.791,-4.241
388.900,32.277185,42.940976,704.918,4387.721,4083.174,3762.895,1532.195,-1109.253,-45.614,-5.070,-4.791,-4.241
389.000,32.276995,42.939201,704.946,4387.875,4083.063,3762.891,1531.688,-1109.732,-46.038,-5.070,-4.791,-4.240
389.100,32.276805,42.937427,704.975,4388.028,4082.952,3762.886,1531.181,-1110.211,-46.462,-5.070,-4.791,-4.240
389.200,32.276615,42.935653,705.003,4388.181,4082.841,3762.882,1530.674,-1110.690,-46.886,-5.071,-4.790,-4.240
389.300,32.276425,42.933879,705.031,4388.334,4082.730,3762.877,1530.167,-1111.169,-47.310,-5.071,-4.790,-4.240
389.400,32.276235,42.932105,705.059,4388.487,4082.619,3762.872,1529.660,-1111.648,-47.734,-5.071,-4.790,-4.240
389.500,32.276045,42.930331,705.087,4388.640,4082.507,3762.867,1529.153,-1112.127,-48.158,-5.071,-4.790,-4.240
389.600,32.275855,42.928558,705.115,4388.793,4082.396,3762.862,1528.646,-1112.606,-48.582,-5.071,-4.789,-4.240
389.700,32.275665,42.926784,705.143,4388.946,4082.285,3762.858,1528.139,-1113.085,-49.006,-5.072,-4.789,-4.240
389.800,32.275475,42.925010,705.171,4389.098,4082.174,3762.853,1527.632,-1113.563,-49.430,-5.072,-4.789,-4.240
389.900,32.275284,42.923236,705.199,4389.251,4082.062,3762.848,1527.124,-1114.042,-49.854,-5.072,-4.789,-4.240
390.000,32.275094,42.921462,705.227,4389.404,4081.951,3762.843,1526.617,-1114.521,-50.278,-5.072,-4.788,-4.240
390.100,32.274904,42.919688,705.254,4389.556,4081.839,3762.838,1526.110,-1115.000,-50.702,-5.072,-4.788,-4.240
390.200,32.274714,42.917914,705.282,4389.709,4081.728,3762.833,1525.603,-1115.479,-51.126,-5.072,-4.788,-4.240
390.300,32.274524,42.916140,705.309,4389.862,4081.616,3762.827,1525.096,-1115.958,-51.550,-5.073,-4.788,-4.240
390.400,32.274334,42.914367,705.337,4390.014,4081.505,3762.822,1524.588,-1116.436,-51.974,-5.073,-4.787,-4.240
390.500,32.274144,42.912593,705.364,4390.166,4081.393,3762.817,1524.081,-1116.915,-52.398,-5.073,-4.787,-4.240
390.600,32.273954,42.910819,705.391,4390.319,4081.281,3762.812,1523.574,-1117.394,-52.822,-5.073,-4.787,-4.240
390.700,32.273764,42.909045,705.419,4390.471,4081.169,3762.806,1523.066,-1117.872,-53.246,-5.073,-4.787,-4.240
390.800,32.273573,42.907271,705.446,4390.623,4081.058,3762.801,1522.559,-1118.351,-53.670,-5.074,-4.786,-4.239
390.900,32.273383,42.905498,705.473,4390.776,4080.946,3762.796,1522.052,-1118.830,-54.094,-5.074,-4.786,-4.239
391.000,32.273193,42.903724,705.500,4390.928,4080.834,3762.790,1521.544,-1119.308,-54.518,-5.074,-4.786,-4.239
391.100,32.273003,42.901950,705.526,4391.080,4080.722,3762.785,1521.037,-1119.787,-54.941,-5.074,-4.786,-4.239
391.200,32.272813,42.900177,705.553,4391.232,4080.610,3762.779,1520.529,-1120.265,-55.365,-5.074,-4.785,-4.239
391.300,32.272622,42.898403,705.580,4391.384,4080.498,3762.774,1520.022,-1120.744,-55.789,-5.074,-4.785,-4.239
391.400,32.272432,42.896629,705.607,4391.536,4080.386,3762.768,1519.515,-1121.222,-56.213,-5.075,-4.785,-4.239
391.500,32.272242,42.894856,705.633,4391.688,4080.274,3762.762,1519.007,-1121.701,-56.637,-5.075,-4.785,-4.239
391.600,32.272052,42.893082,705.660,4391.840,4080.161,3762.757,1518.500,-1122.179,-57.061,-5.075,-4.784,-4.239
391.700,32.271861,42.891308,705.686,4391.992,4080.049,3762.751,1517.992,-1122.658,-57.485,-5.075,-4.784,-4.239
391.800,32.271671,42.889535,705.712,4392.143,4079.937,3762.745,1517.485,-1123.136,-57.909,-5.075,-4.784,-4.239
391.900,32.271481,42.887761,705.739,4392.295,4079.824,3762.739,1516.977,-1123.614,-58.333,-5.076,-4.784,-4.239
392.000,32.271290,42.885988,705.765,4392.447,4079.712,3762.734,1516.469,-1124.093,-58.757,-5.076,-4.783,-4.239
392.100,32.271100,42.884214,705.791,4392.598,4079.600,3762.728,1515.962,-1124.571,-59.180,-5.076,-4.783,-4.239
392.200,32.270910,42.882441,705.817,4392.750,4079.487,3762.722,1515.454,-1125.049,-59.604,-5.076,-4.783,-4.239
392.300,32.270719,42.880667,705.843,4392.902,4079.375,3762.716,1514.947,-1125.528,-60.028,-5.076,-4.783,-4.239
392.400,32.270529,42.878894,705.869,4393.053,4079.262,3762.710,1514.439,-1126.006,-60.452,-5.077,-4.782,-4.239
392.500,32.270339,42.877120,705.894,4393.204,4079.149,3762.704,1513.931,-1126.484,-60.876,-5.077,-4.782,-4.239
392.600,32.270148,42.875347,705.920,4393.356,4079.037,3762.698,1513.424,-1126.962,-61.300,-5.077,-4.782,-4.239
392.700,32.269958,42.873573,705.946,4393.507,4078.924,3762.691,1512.916,-1127.440,-61.724,-5.077,-4.782,-4.238
392.800,32.269767,42.871800,705.971,4393.658,4078.811,3762.685,1512.408,-1127.919,-62.148,-5.077,-4.781,-4.238
392.900,32.269577,42.870026,705.997,4393.810,4078.698,3762.679,1511.900,-1128.397,-62.571,-5.077,-4.781,-4.238
393.000,32.269387,42.868253,706.022,4393.961,4078.586,3762.673,1511.393,-1128.875,-62.995,-5.078,-4.781,-4.238
393.100,32.269196,42.866479,706.047,4394.112,4078.473,3762.666,1510.885,-1129.353,-63.419,-5.078,-4.781,-4.238
393.200,32.269006,42.864706,706.073,4394.263,4078.360,3762.660,1510.377,-1129.831,-63.843,-5.078,-4.780,-4.238
393.300,32.268815,42.862933,706.098,4394.414,4078.247,3762.654,1509.869,-1130.309,-64.267,-5.078,-4.780,-4.238
393.400,32.268625,42.861159,706.123,4394.565,4078.134,3762.647,1509.362,-1130.787,-64.690,-5.078,-4.780,-4.238
393.500,32.268434,42.859386,706.148,4394.716,4078.021,3762.641,1508.854,-1131.265,-65.114,-5.079,-4.780,-4.238
393.600,32.268244,42.857613,706.173,4394.867,4077.907,3762.634,1508.346,-1131.743,-65.538,-5.079,-4.779,-4.238
393.700,32.268053,42.855839,706.198,4395.017,4077.794,3762.628,1507.838,-1132.221,-65.962,-5.079,-4.779,-4.238
393.800,32.267863,42.854066,706.223,4395.168,4077.681,3762.621,1507.330,-1132.699,-66.386,-5.079,-4.779,-4.238
393.900,32.267672,42.852293,706.247,4395.319,4077.568,3762.614,1506.822,-1133.176,-66.809,-5.079,-4.779,-4.238
394.000,32.267482,42.850520,706.272,4395.470,4077.454,3762.608,1506.314,-1133.654,-67.233,-5.079,-4.778,-4.238
394.100,32.267291,42.848746,706.297,4395.620,4077.341,3762.601,1505.806,-1134.132,-67.657,-5.080,-4.778,-4.238
394.200,32.267100,42.846973,706.321,4395.771,4077.228,3762.594,1505.298,-1134.610,-68.081,-5.080,-4.778,-4.238
394.300,32.266910,42.845200,706.345,4395.921,4077.114,3762.587,1504.790,-1135.088,-68.505,-5.080,-4.778,-4.238
394.400,32.266719,42.843427,706.370,4396.072,4077.001,3762.580,1504.282,-1135.565,-68.928,-5.080,-4.777,-4.238
394.500,32.266529,42.841654,706.394,4396.222,4076.887,3762.573,1503.774,-1136.043,-69.352,-5.080,-4.777,-4.238
394.600,32.266338,42.839880,706.418,4396.372,4076.773,3762.567,1503.266,-1136.521,-69.776,-5.081,-4.777,-4.237
394.700,32.266147,42.838107,706.442,4396.523,4076.660,3762.560,1502.758,-1136.999,-70.200,-5.081,-4.777,-4.237
394.800,32.265957,42.836334,706.466,4396.673,4076.546,3762.552,1502.250,-1137.476,-70.623,-5.081,-4.776,-4.237
394.900,32.265766,42.834561,706.490,4396.823,4076.432,3762.545,1501.742,-1137.954,-71.047,-5.081,-4.776,-4.237
395.000,32.265575,42.832788,706.514,4396.973,4076.318,3762.538,1501.234,-1138.431,-71.471,-5.081,-4.776,-4.237
395.100,32.265385,42.831015,706.538,4397.123,4076.204,3762.531,1500.726,-1138.909,-71.894,-5.082,-4.776,-4.237
395.200,32.265194,42.829242,706.562,4397.274,4076.091,3762.524,1500.217,-1139.386,-72.318,-5.082,-4.775,-4.237
395.300,32.265003,42.827469,706.585,4397.424,4075.977,3762.517,1499.709,-1139.864,-72.742,-5.082,-4.775,-4.237
395.400,32.264812,42.825696,706.609,4397.573,4075.863,3762.509,1499.201,-1140.341,-73.166,-5.082,-4.775,-4.237
395.500,32.264622,42.823923,706.632,4397.723,4075.748,3762.502,1498.693,-1140.819,-73.589,-5.082,-4.775,-4.237
395.600,32.264431,42.822150,706.656,4397.873,4075.634,3762.495,1498.185,-1141.296,-74.013,-5.082,-4.774,-4.237
395.700,32.264240,42.820377,706.679,4398.023,4075.520,3762.487,1497.676,-1141.774,-74.437,-5.083,-4.774,-4.237
395.800,32.264049,42.818604,706.702,4398.173,4075.406,3762.480,1497.168,-1142.251,-74.860,-5.083,-4.774,-4.237
395.900,32.263859,42.816831,706.725,4398.322,4075.292,3762.472,1496.660,-1142.729,-75.284,-5.083,-4.774,-4.237
396.000,32.263668,42.815058,706.749,4398.472,4075.177,3762.465,1496.151,-1143.206,-75.708,-5.083,-4.773,-4.237
396.100,32.263477,42.813285,706.772,4398.622,4075.063,3762.457,1495.643,-1143.683,-76.131,-5.083,-4.773,-4.237
396.200,32.263286,42.811512,706.795,4398.771,4074.949,3762.449,1495.135,-1144.161,-76.555,-5.084,-4.773,-4.237
396.300,32.263095,42.809739,706.817,4398.921,4074.834,3762.442,1494.626,-1144.638,-76.979,-5.084,-4.773,-4.237
396.400,32.262904,42.807966,706.840,4399.070,4074.720,3762.434,1494.118,-1145.115,-77.402,-5.084,-4.772,-4.237
396.500,32.262714,42.806193,706.863,4399.220,4074.605,3762.426,1493.610,-1145.592,-77.826,-5.084,-4.772,-4.237
396.600,32.262523,42.804420,706.886,4399.369,4074.491,3762.419,1493.101,-1146.069,-78.250,-5.084,-4.772,-4.236
396.700,32.262332,42.802647,706.908,4399.518,4074.376,3762.411,1492.593,-1146.547,-78.673,-5.085,-4.772,-4.236
396.800,32.262141,42.800874,706.931,4399.667,4074.261,3762.403,1492.084,-1147.024,-79.097,-5.085,-4.771,-4.236
396.900,32.261950,42.799102,706.953,4399.817,4074.147,3762.395,1491.576,-1147.501,-79.521,-5.085,-4.771,-4.236
397.000,32.261759,42.797329,706.975,4399.966,4074.032,3762.387,1491.067,-1147.978,-79.944,-5.085,-4.771,-4.236
397.100,32.261568,42.795556,706.998,4400.115,4073.917,3762.379,1490.559,-1148.455,-80.368,-5.085,-4.771,-4.236
397.200,32.261377,42.793783,707.020,4400.264,4073.802,3762.371,1490.050,-1148.932,-80.791,-5.086,-4.770,-4.236
397.300,32.261186,42.792010,707.042,4400.413,4073.687,3762.363,1489.542,-1149.409,-81.215,-5.086,-4.770,-4.236
397.400,32.260995,42.790238,707.064,4400.562,4073.572,3762.355,1489.033,-1149.886,-81.639,-5.086,-4.770,-4.236
397.500,32.260804,42.788465,707.086,4400.711,4073.457,3762.346,1488.524,-1150.363,-82.062,-5.086,-4.770,-4.236
397.600,32.260613,42.786692,707.108,4400.859,4073.342,3762.338,1488.016,-1150.840,-82.486,-5.086,-4.769,-4.236
397.700,32.260422,42.784919,707.130,4401.008,4073.227,3762.330,1487.507,-1151.317,-82.909,-5.086,-4.769,-4.236
397.800,32.260231,42.783147,707.151,4401.157,4073.112,3762.322,1486.999,-1151.794,-83.333,-5.087,-4.769,-4.236
397.900,32.260040,42.781374,707.173,4401.306,4072.997,3762.313,1486.490,-1152.271,-83.757,-5.087,-4.769,-4.236
398.000,32.259849,42.779601,707.194,4401.454,4072.882,3762.305,1485.981,-1152.748,-84.180,-5.087,-4.768,-4.236
398.100,32.259658,42.777829,707.216,4401.603,4072.766,3762.296,1485.472,-1153.225,-84.604,-5.087,-4.768,-4.236
398.200,32.259467,42.776056,707.237,4401.751,4072.651,3762.288,1484.964,-1153.701,-85.027,-5.087,-4.768,-4.236
398.300,32.259276,42.774283,707.259,4401.900,4072.535,3762.279,1484.455,-1154.178,-85.451,-5.088,-4.768,-4.236
398.400,32.259085,42.772511,707.280,4402.048,4072.420,3762.271,1483.946,-1154.655,-85.874,-5.088,-4.767,-4.236
398.500,32.258894,42.770738,707.301,4402.197,4072.305,3762.262,1483.437,-1155.132,-86.298,-5.088,-4.767,-4.236
398.600,32.258703,42.768966,707.322,4402.345,4072.189,3762.254,1482.929,-1155.608,-86.722,-5.088,-4.767,-4.235
398.700,32.258511,42.767193,707.343,4402.493,4072.073,3762.245,1482.420,-1156.085,-87.145,-5.088,-4.767,-4.235
398.800,32.258320,42.765420,707.364,4402.641,4071.958,3762.236,1481.911,-1156.562,-87.569,-5.089,-4.766,-4.235
398.900,32.258129,42.763648,707.385,4402.790,4071.842,3762.227,1481.402,-1157.038,-87.992,-5.089,-4.766,-4.235
399.000,32.257938,42.761875,707.406,4402.938,4071.726,3762.219,1480.893,-1157.515,-88.416,-5.089,-4.766,-4.235
399.100,32.257747,42.760103,707.427,4403.086,4071.611,3762.210,1480.384,-1157.991,-88.839,-5.089,-4.766,-4.235
399.200,32.257556,42.758330,707.447,4403.234,4071.495,3762.201,1479.875,-1158.468,-89.263,-5.089,-4.765,-4.235
399.300,32.257364,42.756558,707.468,4403.382,4071.379,3762.192,1479.366,-1158.945,-89.686,-5.090,-4.765,-4.235
399.400,32.257173,42.754785,707.488,4403.530,4071.263,3762.183,1478.858,-1159.421,-90.110,-5.090,-4.765,-4.235
399.500,32.256982,42.753013,707.509,4403.677,4071.147,3762.174,1478.349,-1159.898,-90.533,-5.090,-4.765,-4.235
399.600,32.256791,42.751240,707.529,4403.825,4071.031,3762.165,1477.840,-1160.374,-90.957,-5.090,-4.765,-4.235
399.700,32.256599,42.749468,707.549,4403.973,4070.915,3762.156,1477.331,-1160.850,-91.380,-5.090,-4.764,-4.235
399.800,32.256408,42.747696,707.570,4404.121,4070.799,3762.146,1476.821,-1161.327,-91.804,-5.090,-4.764,-4.235
399.900,32.256217,42.745923,707.590,4404.268,4070.683,3762.137,1476.312,-1161.803,-92.227,-5.091,-4.764,-4.235
400.000,32.256025,42.744151,707.610,4404.416,4070.566,3762.128,1475.803,-1162.280,-92.651,-5.091,-4.764,-4.235
400.100,32.255834,42.742378,707.630,4404.564,4070.450,3762.119,1475.294,-1162.756,-93.074,-5.091,-4.763,-4.235
400.200,32.255643,42.740606,707.650,4404.711,4070.334,3762.109,1474.785,-1163.232,-93.498,-5.091,-4.763,-4.235
400.300,32.255451,42.738834,707.669,4404.859,4070.218,3762.100,1474.276,-1163.709,-93.921,-5.091,-4.763,-4.235
400.400,32.255260,42.737061,707.689,4405.006,4070.101,3762.091,1473.767,-1164.185,-94.345,-5.092,-4.763,-4.235
400.500,32.255069,42.735289,707.709,4405.153,4069.985,3762.081,1473.258,-1164.661,-94.768,-5.092,-4.762,-4.235
400.600,32.254877,42.733517,707.728,4405.301,4069.868,3762.072,1472.748,-1165.137,-95.192,-5.092,-4.762,-4.235
400.700,32.254686,42.731744,707.748,4405.448,4069.752,3762.062,1472.239,-1165.614,-95.615,-5.092,-4.762,-4.234
400.800,32.254495,42.729972,707.767,4405.595,4069.635,3762.052,1471.730,-1166.090,-96.039,-5.092,-4.762,-4.234
400.900,32.254303,42.728200,707.787,4405.742,4069.519,3762.043,1471.221,-1166.566,-96.462,-5.093,-4.761,-4.234
401.000,32.254112,42.726427,707.806,4405.889,4069.402,3762.033,1470.712,-1167.042,-96.885,-5.093,-4.761,-4.234
401.100,32.253920,42.724655,707.825,4406.036,4069.285,3762.023,1470.202,-1167.518,-97.309,-5.093,-4.761,-4.234
401.200,32.253729,42.722883,707.844,4406.183,4069.168,3762.014,1469.693,-1167.994,-97.732,-5.093,-4.761,-4.234
401.300,32.253537,42.721111,707.863,4406.330,4069.052,3762.004,1469.184,-1168.470,-98.156,-5.093,-4.760,-4.234
401.400,32.253346,42.719339,707.882,4406.477,4068.935,3761.994,1468.674,-1168.946,-98.579,-5.094,-4.760,-4.234
401.500,32.253154,42.717566,707.901,4406.624,4068.818,3761.984,1468.165,-1169.422,-99.003,-5.094,-4.760,-4.234
401.600,32.252963,42.715794,707.920,4406.771,4068.701,3761.974,1467.656,-1169.898,-99.426,-5.094,-4.760,-4.234
401.700,32.252771,42.714022,707.939,4406.918,4068.584,3761.964,1467.146,-1170.374,-99.849,-5.094,-4.759,-4.234
401.800,32.252580,42.712250,707.957,4407.064,4068.467,3761.954,1466.637,-1170.850,-100.273,-5.094,-4.759,-4.234
401.900,32.252388,42.710478,707.976,4407.211,4068.350,3761.944,1466.127,-1171.326,-100.696,-5.095,-4.759,-4.234
402.000,32.252197,42.708705,707.994,4407.357,4068.232,3761.934,1465.618,-1171.802,-101.120,-5.095,-4.759,-4.234
402.100,32.252005,42.706933,708.013,4407.504,4068.115,3761.924,1465.108,-1172.278,-101.543,-5.095,-4.758,-4.234
402.200,32.251814,42.705161,708.031,4407.650,4067.998,3761.914,1464.599,-1172.754,-101.966,-5.095,-4.758,-4.234
402.300,32.251622,42.703389,708.049,4407.797,4067.881,3761.904,1464.089,-1173.229,-102.390,-5.095,-4.758,-4.234
402.400,32.251431,42.701617,708.068,4407.943,4067.763,3761.893,1463.580,-1173.705,-102.813,-5.095,-4.758,-4.234
402.500,32.251239,42.699845,708.086,4408.090,4067.646,3761.883,1463.070,-1174.181,-103.236,-5.096,-4.758,-4.234
402.600,32.251047,42.698073,708.104,4408.236,4067.528,3761.873,1462.561,-1174.657,-103.660,-5.096,-4.757,-4.234
402.700,32.250856,42.696301,708.122,4408.382,4067.411,3761.862,1462.051,-1175.132,-104.083,-5.096,-4.757,-4.234
402.800,32.250664,42.694529,708.140,4408.528,4067.293,3761.852,1461.541,-1175.608,-104.507,-5.096,-4.757,-4.234
402.900,32.250472,42.692757,708.158,4408.674,4067.176,3761.841,1461.032,-1176.084,-104.930,-5.096,-4.757,-4.234
403.000,32.250281,42.690985,708.175,4408.820,4067.058,3761.831,1460.522,-1176.559,-105.353,-5.097,-4.756,-4.233
403.100,32.250089,42.689213,708.193,4408.967,4066.941,3761.820,1460.012,-1177.035,-105.777,-5.097,-4.756,-4.233
403.200,32.249897,42.687441,708.210,4409.112,4066.823,3761.810,1459.503,-1177.511,-106.200,-5.097,-4.756,-4.233
403.300,32.249706,42.685669,708.228,4409.258,4066.705,3761.799,1458.993,-1177.986,-106.623,-5.097,-4.756,-4.233
403.400,32.249514,42.683897,708.245,4409.404,4066.587,3761.788,1458.483,-1178.462,-107.047,-5.097,-4.755,-4.233
403.500,32.249322,42.682125,708.263,4409.550,4066.469,3761.778,1457.974,-1178.937,-107.470,-5.098,-4.755,-4.233
403.600,32.249130,42.680353,708.280,4409.696,4066.351,3761.767,1457.464,-1179.413,-107.893,-5.098,-4.755,-4.233
403.700,32.248939,42.678581,708.297,4409.842,4066.233,3761.756,1456.954,-1179.888,-108.317,-5.098,-4.755,-4.233
403.800,32.248747,42.676809,708.314,4409.987,4066.115,3761.745,1456.444,-1180.364,-108.740,-5.098,-4.754,-4.233
403.900,32.248555,42.675037,708.331,4410.133,4065.997,3761.734,1455.934,-1180.839,-109.163,-5.098,-4.754,-4.233
404.000,32.248363,42.673265,708.348,4410.278,4065.879,3761.723,1455.424,-1181.314,-109.586,-5.099,-4.754,-4.233
404.100,32.248171,42.671493,708.365,4410.424,4065.761,3761.713,1454.915,-1181.790,-110.010,-5.099,-4.754,-4.233
404.200,32.247980,42.669721,708.382,4410.569,4065.643,3761.701,1454.405,-1182.265,-110.433,-5.099,-4.753,-4.233
404.300,32.247788,42.667950,708.399,4410.715,4065.525,3761.690,1453.895,-1182.741,-110.856,-5.099,-4.753,-4.233
404.400,32.247596,42.666178,708.416,4410.860,4065.406,3761.679,1453.385,-1183.216,-111.280,-5.099,-4.753,-4.233
404.500,32.247404,42.664406,708.432,4411.006,4065.288,3761.668,1452.875,-1183.691,-111.703,-5.100,-4.753,-4.233
404.600,32.247212,42.662634,708.449,4411.151,4065.170,3761.657,1452.365,-1184.166,-112.126,-5.100,-4.752,-4.233
404.700,32.247020,42.660862,708.465,4411.296,4065.051,3761.646,1451.855,-1184.642,-112.550,-5.100,-4.752,-4.233
404.800,32.246828,42.659091,708.481,4411.441,4064.933,3761.634,1451.345,-1185.117,-112.973,-5.100,-4.752,-4.233
404.900,32.246636,42.657319,708.498,4411.586,4064.814,3761.623,1450.835,-1185.592,-113.396,-5.100,-4.752,-4.233
405.000,32.246445,42.655547,708.514,4411.731,4064.696,3761.612,1450.325,-1186.067,-113.819,-5.101,-4.752,-4.233
405.100,32.246253,42.653775,708.530,4411.876,4064.577,3761.600,1449.815,-1186.542,-114.243,-5.101,-4.751,-4.233
405.200,32.246061,42.652003,708.546,4412.021,4064.458,3761.589,1449.305,-1187.017,-114.666,-5.101,-4.751,-4.233
405.300,32.245869,42.650232,708.562,4412.166,4064.340,3761.577,1448.795,-1187.493,-115.089,-5.101,-4.751,-4.232
405.400,32.245677,42.648460,708.578,4412.311,4064.221,3761.566,1448.284,-1187.968,-115.512,-5.101,-4.751,-4.232
405.500,32.245485,42.646688,708.594,4412.456,4064.102,3761.554,1447.774,-1188.443,-115.936,-5.102,-4.750,-4.232
405.600,32.245293,42.644917,708.610,4412.601,4063.983,3761.543,1447.264,-1188.918,-116.359,-5.102,-4.750,-4.232
405.700,32.245101,42.643145,708.625,4412.745,4063.864,3761.531,1446.754,-1189.393,-116.782,-5.102,-4.750,-4.232
405.800,32.244909,42.641373,708.641,4412.890,4063.745,3761.519,1446.244,-1189.868,-117.205,-5.102,-4.750,-4.232
405.900,32.244717,42.639602,708.656,4413.035,4063.626,3761.508,1445.733,-1190.343,-117.628,-5.102,-4.749,-4.232
406.000,32.244525,42.637830,708.672,4413.179,4063.507,3761.496,1445.223,-1190.818,-118.052,-5.103,-4.749,-4.232
406.100,32.244333,42.636058,708.687,4413.324,4063.388,3761.484,1444.713,-1191.292,-118.475,-5.103,-4.749,-4.232
406.200,32.244140,42.634287,708.702,4413.468,4063.269,3761.472,1444.203,-1191.767,-118.898,-5.103,-4.749,-4.232
406.300,32.243948,42.632515,708.718,4413.612,4063.150,3761.460,1443.692,-1192.242,-119.321,-5.103,-4.748,-4.232
406.400,32.243756,42.630743,708.733,4413.757,4063.030,3761.448,1443.182,-1192.717,-119.745,-5.103,-4.748,-4.232
406.500,32.243564,42.628972,708.748,4413.901,4062.911,3761.436,1442.672,-1193.192,-120.168,-5.104,-4.748,-4.232
406.600,32.243372,42.627200,708.763,4414.045,4062.792,3761.424,1442.161,-1193.667,-120.591,-5.104,-4.748,-4.232
406.700,32.243180,42.625429,708.778,4414.190,4062.672,3761.412,1441.651,-1194.141,-121.014,-5.104,-4.747,-4.232
406.800,32.242988,42.623657,708.793,4414.334,4062.553,3761.400,1441.141,-1194.616,-121.437,-5.104,-4.747,-4.232
406.900,32.242796,42.621886,708.807,4414.478,4062.434,3761.388,1440.630,-1195.091,-121.861,-5.104,-4.747,-4.232
407.000,32.242603,42.620114,708.822,4414.622,4062.314,3761.376,1440.120,-1195.565,-122.284,-5.105,-4.747,-4.232
407.100,32.242411,42.618342,708.837,4414.766,4062.194,3761.363,1439.609,-1196.040,-122.707,-5.105,-4.747,-4.232
