Time(sec),Latitude(°),Longitude(°),Altitude(km),ECR X Position(km),ECR Y Position(km),ECR Z Position(km),ECR X Velocity(m/s),ECR Y Velocity(m/s),ECR Z Velocity(m/s),ECR X Acceleration(m/s²),ECR Y Acceleration(m/s²),ECR Z Acceleration(m/s²)
220.000,32.583466,45.985501,546.332,4057.754,4199.800,3709.341,2401.376,-244.086,716.742,-4.896,-5.380,-4.475
221.000,32.581799,45.966895,547.972,4060.154,4199.553,3710.055,2396.480,-249.465,712.269,-4.896,-5.376,-4.472
222.000,32.580138,45.948306,549.604,4062.547,4199.302,3710.765,2391.584,-254.839,707.797,-4.896,-5.371,-4.470
223.000,32.578479,45.929713,551.228,4064.936,4199.043,3711.471,2386.688,-260.207,703.328,-4.896,-5.367,-4.468
224.000,32.576810,45.911129,552.844,4067.321,4198.781,3712.172,2381.792,-265.572,698.862,-4.896,-5.362,-4.466
225.000,32.575150,45.892554,554.452,4069.700,4198.512,3712.869,2376.895,-270.931,694.397,-4.897,-5.358,-4.463
226.000,32.573480,45.873989,556.053,4072.075,4198.240,3713.561,2371.998,-276.287,689.935,-4.897,-5.353,-4.461
227.000,32.571815,45.855426,557.645,4074.444,4197.961,3714.249,2367.102,-281.637,685.475,-4.897,-5.349,-4.459
228.000,32.570147,45.836873,559.229,4076.809,4197.676,3714.932,2362.204,-286.983,681.018,-4.897,-5.344,-4.456
229.000,32.568481,45.818329,560.805,4079.168,4197.387,3715.611,2357.307,-292.325,676.562,-4.897,-5.340,-4.454
230.000,32.566810,45.799794,562.373,4081.523,4197.092,3716.285,2352.409,-297.662,672.109,-4.897,-5.335,-4.452
231.000,32.565143,45.781254,563.933,4083.873,4196.791,3716.955,2347.511,-302.995,667.658,-4.899,-5.331,-4.450
232.000,32.563468,45.762730,565.485,4086.218,4196.485,3717.620,2342.613,-308.323,663.209,-4.899,-5.327,-4.448
233.000,32.561799,45.744208,567.029,4088.558,4196.174,3718.281,2337.714,-313.647,658.763,-4.899,-5.322,-4.445
234.000,32.560129,45.725702,568.565,4090.893,4195.858,3718.938,2332.815,-318.967,654.318,-4.899,-5.317,-4.443
235.000,32.558456,45.707192,570.093,4093.224,4195.536,3719.590,2327.916,-324.282,649.876,-4.900,-5.312,-4.441
236.000,32.556781,45.688696,571.614,4095.550,4195.210,3720.238,2323.017,-329.593,645.436,-4.900,-5.308,-4.439
237.000,32.555109,45.670210,573.126,4097.870,4194.877,3720.881,2318.116,-334.899,640.998,-4.900,-5.304,-4.437
238.000,32.553433,45.651719,574.631,4100.186,4194.540,3721.520,2313.216,-340.201,636.562,-4.900,-5.300,-4.435
239.000,32.551757,45.633243,576.127,4102.496,4194.197,3722.154,2308.315,-345.498,632.129,-4.901,-5.295,-4.433
240.000,32.550079,45.614768,577.616,4104.803,4193.848,3722.784,2303.415,-350.792,627.697,-4.901,-5.291,-4.431
241.000,32.548401,45.596310,579.095,4107.103,4193.495,3723.409,2298.513,-356.081,623.268,-4.901,-5.287,-4.428
242.000,32.546722,45.577853,580.568,4109.399,4193.136,3724.030,2293.611,-361.365,618.840,-4.902,-5.282,-4.426
243.000,32.545042,45.559397,582.033,4111.691,4192.773,3724.647,2288.709,-366.646,614.415,-4.902,-5.278,-4.424
244.000,32.543362,45.540956,583.490,4113.977,4192.403,3725.259,2283.807,-371.922,609.992,-4.902,-5.274,-4.422
245.000,32.541684,45.522511,584.939,4116.258,4192.028,3725.867,2278.904,-377.194,605.571,-4.904,-5.270,-4.420
246.000,32.539998,45.504080,586.380,4118.535,4191.649,3726.470,2274.000,-382.462,601.151,-4.904,-5.266,-4.418
247.000,32.538316,45.485657,587.813,4120.806,4191.264,3727.069,2269.097,-387.725,596.734,-4.904,-5.261,-4.416
248.000,32.536639,45.467236,589.237,4123.073,4190.873,3727.664,2264.193,-392.984,592.319,-4.905,-5.257,-4.414
249.000,32.534951,45.448823,590.655,4125.335,4190.478,3728.254,2259.288,-398.239,587.906,-4.905,-5.253,-4.412
250.000,32.533270,45.430425,592.064,4127.591,4190.077,3728.840,2254.383,-403.490,583.495,-4.906,-5.249,-4.410
251.000,32.531584,45.412021,593.465,4129.843,4189.671,3729.421,2249.477,-408.737,579.086,-4.906,-5.245,-4.408
252.000,32.529894,45.393625,594.859,4132.091,4189.260,3729.998,2244.571,-413.979,574.679,-4.906,-5.240,-4.406
253.000,32.528206,45.375237,596.244,4134.332,4188.843,3730.570,2239.664,-419.217,570.274,-4.907,-5.236,-4.404
254.000,32.526515,45.356857,597.622,4136.570,4188.421,3731.138,2234.758,-424.451,565.870,-4.907,-5.232,-4.402
255.000,32.524829,45.338478,598.992,4138.802,4187.994,3731.702,2229.850,-429.681,561.469,-4.908,-5.228,-4.400
256.000,32.523139,45.320106,600.353,4141.030,4187.561,3732.261,2224.942,-434.907,557.070,-4.908,-5.224,-4.398
257.000,32.521449,45.301749,601.707,4143.252,4187.124,3732.816,2220.033,-440.129,552.672,-4.909,-5.220,-4.396
258.000,32.519761,45.283386,603.054,4145.470,4186.681,3733.367,2215.124,-445.346,548.277,-4.909,-5.216,-4.395
259.000,32.518068,45.265044,604.392,4147.682,4186.234,3733.913,2210.215,-450.560,543.883,-4.910,-5.212,-4.393
260.000,32.516372,45.246696,605.721,4149.889,4185.780,3734.454,2205.305,-455.770,539.491,-4.910,-5.208,-4.391
261.000,32.514682,45.228349,607.044,4152.093,4185.321,3734.992,2200.394,-460.975,535.101,-4.911,-5.204,-4.389
262.000,32.512987,45.210022,608.359,4154.290,4184.858,3735.525,2195.483,-466.176,530.713,-4.911,-5.200,-4.387
263.000,32.511288,45.191690,609.665,4156.484,4184.389,3736.053,2190.571,-471.374,526.327,-4.912,-5.196,-4.385
264.000,32.509588,45.173371,610.964,4158.672,4183.916,3736.577,2185.658,-476.567,521.943,-4.913,-5.192,-4.383
265.000,32.507895,45.155053,612.255,4160.855,4183.436,3737.097,2180.745,-481.756,517.560,-4.914,-5.188,-4.382
266.000,32.506193,45.136749,613.538,4163.033,4182.952,3737.612,2175.831,-486.942,513.180,-4.914,-5.184,-4.380
267.000,32.504495,45.118439,614.813,4165.207,4182.462,3738.123,2170.917,-492.124,508.801,-4.915,-5.180,-4.378
268.000,32.502798,45.100135,616.080,4167.375,4181.967,3738.630,2166.003,-497.301,504.424,-4.916,-5.176,-4.376
269.000,32.501095,45.081846,617.340,4169.539,4181.468,3739.132,2161.086,-502.475,500.048,-4.916,-5.171,-4.374
270.000,32.499393,45.063563,618.592,4171.697,4180.963,3739.630,2156.170,-507.645,495.675,-4.917,-5.167,-4.373
271.000,32.497695,45.045274,619.836,4173.851,4180.453,3740.124,2151.254,-512.810,491.303,-4.917,-5.163,-4.371
272.000,32.495988,45.026998,621.072,4176.000,4179.938,3740.613,2146.337,-517.972,486.933,-4.918,-5.160,-4.369
273.000,32.494281,45.008723,622.299,4178.144,4179.416,3741.097,2141.418,-523.130,482.565,-4.919,-5.156,-4.367
274.000,32.492580,44.990461,623.520,4180.283,4178.891,3741.578,2136.499,-528.284,478.198,-4.919,-5.152,-4.366
275.000,32.490874,44.972205,624.732,4182.416,4178.360,3742.054,2131.579,-533.434,473.833,-4.920,-5.148,-4.364
276.000,32.489171,44.953943,625.937,4184.546,4177.824,3742.526,2126.659,-538.581,469.470,-4.921,-5.144,-4.362
277.000,32.487461,44.935694,627.133,4186.670,4177.283,3742.993,2121.738,-543.723,465.109,-4.921,-5.141,-4.361
278.000,32.485752,44.917452,628.322,4188.789,4176.737,3743.456,2116.817,-548.862,460.749,-4.922,-5.137,-4.359
279.000,32.484037,44.899210,629.503,4190.904,4176.185,3743.914,2111.894,-553.997,456.391,-4.923,-5.133,-4.357
280.000,32.482334,44.880981,630.677,4193.013,4175.629,3744.369,2106.971,-559.127,452.035,-4.923,-5.129,-4.356
281.000,32.480616,44.862751,631.842,4195.117,4175.067,3744.818,2102.047,-564.255,447.680,-4.924,-5.126,-4.354
282.000,32.478908,44.844528,632.999,4197.217,4174.500,3745.264,2097.122,-569.379,443.327,-4.925,-5.122,-4.352
283.000,32.477192,44.826304,634.149,4199.312,4173.928,3745.705,2092.197,-574.498,438.976,-4.926,-5.118,-4.351
284.000,32.475482,44.808094,635.291,4201.401,4173.351,3746.142,2087.271,-579.614,434.626,-4.926,-5.115,-4.349
285.000,32.473761,44.789890,636.425,4203.486,4172.769,3746.574,2082.344,-584.726,430.278,-4.927,-5.110,-4.347
286.000,32.472046,44.771685,637.551,4205.566,4172.182,3747.002,2077.416,-589.835,425.931,-4.928,-5.106,-4.346
287.000,32.470333,44.753486,638.670,4207.641,4171.589,3747.426,2072.488,-594.940,421.586,-4.929,-5.103,-4.344
288.000,32.468616,44.735293,639.781,4209.711,4170.992,3747.846,2067.558,-600.041,417.243,-4.929,-5.099,-4.343
289.000,32.466898,44.717100,640.884,4211.776,4170.389,3748.261,2062.628,-605.138,412.901,-4.930,-5.095,-4.341
290.000,32.465173,44.698919,641.979,4213.837,4169.781,3748.671,2057.697,-610.232,408.561,-4.931,-5.092,-4.339
291.000,32.463456,44.680744,643.067,4215.892,4169.169,3749.078,2052.765,-615.323,404.222,-4.932,-5.088,-4.338
292.000,32.461732,44.662568,644.146,4217.942,4168.551,3749.480,2047.832,-620.408,399.885,-4.934,-5.085,-4.336
293.000,32.460014,44.644405,645.218,4219.987,4167.928,3749.878,2042.899,-625.492,395.550,-4.934,-5.081,-4.335
294.000,32.458288,44.626241,646.282,4222.027,4167.300,3750.271,2037.964,-630.570,391.216,-4.935,-5.077,-4.333
295.000,32.456562,44.608076,647.338,4224.064,4166.667,3750.660,2033.029,-635.646,386.883,-4.936,-5.074,-4.332
296.000,32.454841,44.589923,648.386,4226.094,4166.029,3751.045,2028.093,-640.718,382.552,-4.937,-5.070,-4.330
297.000,32.453112,44.571769,649.427,4228.120,4165.385,3751.425,2023.156,-645.786,378.222,-4.938,-5.067,-4.329
298.000,32.451382,44.553628,650.460,4230.140,4164.737,3751.801,2018.218,-650.851,373.894,-4.939,-5.063,-4.327
299.000,32.449658,44.535485,651.485,4232.156,4164.084,3752.173,2013.279,-655.912,369.568,-4.940,-5.060,-4.326
300.000,32.447927,44.517355,652.502,4234.166,4163.426,3752.540,2008.339,-660.970,365.243,-4.941,-5.055,-4.324
301.000,32.446198,44.499216,653.511,4236.173,4162.761,3752.903,2003.399,-666.024,360.919,-4.941,-5.052,-4.323
302.000,32.444468,44.481090,654.513,4238.174,4162.093,3753.262,1998.457,-671.075,356.597,-4.942,-5.048,-4.322
303.000,32.442740,44.462968,655.507,4240.170,4161.419,3753.617,1993.514,-676.122,352.276,-4.943,-5.045,-4.320
304.000,32.441008,44.444853,656.493,4242.160,4160.741,3753.967,1988.571,-681.165,347.957,-4.944,-5.042,-4.319
305.000,32.439268,44.426735,657.471,4244.147,4160.057,3754.312,1983.626,-686.205,343.639,-4.945,-5.038,-4.317
306.000,32.437535,44.408630,658.442,4246.128,4159.369,3754.654,1978.681,-691.242,339.322,-4.946,-5.035,-4.316
307.000,32.435800,44.390523,659.405,4248.104,4158.675,3754.991,1973.734,-696.274,335.007,-4.947,-5.031,-4.314
308.000,32.434064,44.372428,660.360,4250.075,4157.976,3755.324,1968.787,-701.304,330.693,-4.948,-5.028,-4.313
309.000,32.432324,44.354324,661.307,4252.042,4157.272,3755.652,1963.838,-706.330,326.381,-4.949,-5.025,-4.312
310.000,32.430590,44.336232,662.247,4254.003,4156.563,3755.977,1958.889,-711.353,322.070,-4.950,-5.021,-4.310
311.000,32.428851,44.318145,663.179,4255.960,4155.849,3756.297,1953.939,-716.372,317.760,-4.951,-5.018,-4.309
312.000,32.427107,44.300063,664.102,4257.911,4155.130,3756.612,1948.987,-721.387,313.452,-4.952,-5.015,-4.308
313.000,32.425370,44.281993,665.019,4259.857,4154.407,3756.924,1944.034,-726.400,309.145,-4.953,-5.011,-4.306
314.000,32.423628,44.263913,665.928,4261.799,4153.678,3757.231,1939.080,-731.409,304.839,-4.954,-5.007,-4.305
315.000,32.421882,44.245839,666.828,4263.735,4152.943,3757.533,1934.126,-736.415,300.535,-4.955,-5.004,-4.304
316.000,32.420142,44.227776,667.721,4265.667,4152.205,3757.832,1929.170,-741.417,296.232,-4.956,-5.000,-4.302
317.000,32.418394,44.209711,668.607,4267.594,4151.461,3758.126,1924.213,-746.416,291.930,-4.957,-4.997,-4.301
318.000,32.416641,44.191651,669.484,4269.516,4150.712,3758.415,1919.255,-751.412,287.629,-4.958,-4.994,-4.300
319.000,32.414898,44.173595,670.354,4271.433,4149.958,3758.701,1914.296,-756.403,283.330,-4.960,-4.990,-4.299
320.000,32.413150,44.155543,671.216,4273.344,4149.199,3758.982,1909.336,-761.393,279.032,-4.961,-4.987,-4.297
321.000,32.411401,44.137503,672.071,4275.251,4148.436,3759.259,1904.375,-766.378,274.735,-4.962,-4.984,-4.296
322.000,32.409654,44.119454,672.917,4277.153,4147.666,3759.532,1899.412,-771.361,270.440,-4.963,-4.981,-4.295
323.000,32.407900,44.101416,673.756,4279.050,4146.893,3759.800,1894.449,-776.339,266.146,-4.964,-4.978,-4.294
324.000,32.406148,44.083382,674.587,4280.942,4146.114,3760.064,1889.484,-781.315,261.853,-4.965,-4.974,-4.292
325.000,32.404398,44.065353,675.411,4282.828,4145.330,3760.324,1884.519,-786.287,257.561,-4.966,-4.971,-4.291
326.000,32.402641,44.047321,676.226,4284.711,4144.541,3760.579,1879.552,-791.256,253.270,-4.967,-4.968,-4.290
327.000,32.400885,44.029293,677.034,4286.588,4143.747,3760.830,1874.583,-796.222,248.981,-4.969,-4.964,-4.289
328.000,32.399129,44.011276,677.835,4288.460,4142.949,3761.077,1869.614,-801.185,244.693,-4.970,-4.961,-4.288
329.000,32.397369,43.993263,678.627,4290.327,4142.145,3761.319,1864.643,-806.144,240.406,-4.971,-4.958,-4.286
330.000,32.395614,43.975247,679.412,4292.189,4141.337,3761.558,1859.672,-811.101,236.120,-4.972,-4.954,-4.285
331.000,32.393854,43.957236,680.190,4294.046,4140.523,3761.792,1854.699,-816.054,231.835,-4.973,-4.951,-4.284
332.000,32.392090,43.939228,680.958,4295.899,4139.704,3762.021,1849.725,-821.003,227.552,-4.975,-4.948,-4.283
333.000,32.390332,43.921231,681.721,4297.746,4138.881,3762.247,1844.750,-825.951,223.269,-4.976,-4.945,-4.282
334.000,32.388570,43.903225,682.474,4299.588,4138.052,3762.468,1839.773,-830.894,218.988,-4.977,-4.942,-4.281
335.000,32.386806,43.885229,683.221,4301.426,4137.219,3762.685,1834.796,-835.835,214.708,-4.978,-4.939,-4.280
336.000,32.385038,43.867236,683.959,4303.258,4136.381,3762.897,1829.816,-840.771,210.429,-4.980,-4.936,-4.279
337.000,32.383279,43.849248,684.690,4305.085,4135.537,3763.106,1824.836,-845.705,206.151,-4.981,-4.933,-4.277
338.000,32.381512,43.831270,685.413,4306.907,4134.690,3763.310,1819.855,-850.636,201.874,-4.982,-4.930,-4.276
339.000,32.379740,43.813281,686.128,4308.725,4133.836,3763.509,1814.871,-855.564,197.598,-4.983,-4.926,-4.275
340.000,32.377974,43.795304,686.836,4310.537,4132.978,3763.705,1809.887,-860.489,193.323,-4.985,-4.923,-4.274
341.000,32.376204,43.777330,687.536,4312.344,4132.115,3763.896,1804.902,-865.410,189.050,-4.986,-4.920,-4.273
342.000,32.374432,43.759352,688.229,4314.147,4131.247,3764.083,1799.915,-870.329,184.777,-4.987,-4.917,-4.272
343.000,32.372663,43.741392,688.914,4315.944,4130.375,3764.266,1794.928,-875.244,180.506,-4.989,-4.914,-4.271
344.000,32.370889,43.723421,689.590,4317.736,4129.497,3764.444,1789.938,-880.156,176.235,-4.990,-4.911,-4.270
345.000,32.369114,43.705460,690.259,4319.524,4128.614,3764.618,1784.947,-885.065,171.966,-4.991,-4.908,-4.269
346.000,32.367339,43.687496,690.921,4321.307,4127.727,3764.788,1779.955,-889.972,167.697,-4.993,-4.905,-4.268
347.000,32.365558,43.669549,691.575,4323.084,4126.835,3764.953,1774.961,-894.875,163.430,-4.994,-4.902,-4.267
348.000,32.363787,43.651592,692.221,4324.856,4125.937,3765.115,1769.967,-899.775,159.163,-4.995,-4.899,-4.266
349.000,32.362007,43.633644,692.860,4326.624,4125.035,3765.272,1764.971,-904.672,154.898,-4.997,-4.896,-4.265
350.000,32.360227,43.615693,693.491,4328.387,4124.128,3765.425,1759.973,-909.567,150.633,-4.998,-4.893,-4.264
351.000,32.358445,43.597751,694.114,4330.144,4123.216,3765.573,1754.974,-914.457,146.369,-5.000,-4.889,-4.263
352.000,32.356662,43.579806,694.729,4331.897,4122.299,3765.717,1749.974,-919.345,142.107,-5.001,-4.886,-4.262
353.000,32.354878,43.561871,695.337,4333.644,4121.378,3765.857,1744.972,-924.231,137.845,-5.002,-4.883,-4.261
354.000,32.353099,43.543931,695.936,4335.386,4120.450,3765.993,1739.969,-929.113,133.584,-5.004,-4.881,-4.260
355.000,32.351310,43.525995,696.529,4337.124,4119.519,3766.124,1734.964,-933.992,129.325,-5.005,-4.878,-4.259
356.000,32.349529,43.508075,697.114,4338.856,4118.583,3766.252,1729.958,-938.869,125.066,-5.007,-4.875,-4.258
357.000,32.347743,43.490144,697.691,4340.584,4117.641,3766.375,1724.950,-943.742,120.808,-5.008,-4.872,-4.258
358.000,32.345950,43.472223,698.260,4342.306,4116.695,3766.493,1719.942,-948.613,116.551,-5.010,-4.869,-4.257
359.000,32.344163,43.454298,698.822,4344.024,4115.744,3766.608,1714.931,-953.481,112.295,-5.011,-4.866,-4.256
360.000,32.342373,43.436382,699.376,4345.736,4114.788,3766.718,1709.920,-958.345,108.039,-5.013,-4.864,-4.255
361.000,32.340583,43.418462,699.922,4347.443,4113.827,3766.824,1704.906,-963.207,103.785,-5.014,-4.860,-4.254
362.000,32.338785,43.400551,700.460,4349.146,4112.862,3766.925,1699.892,-968.066,99.531,-5.016,-4.857,-4.253
363.000,32.336993,43.382636,700.992,4350.844,4111.891,3767.023,1694.875,-972.922,95.279,-5.017,-4.854,-4.252
364.000,32.335199,43.364730,701.515,4352.536,4110.916,3767.116,1689.857,-977.776,91.027,-5.019,-4.852,-4.251
365.000,32.333404,43.346820,702.030,4354.223,4109.935,3767.205,1684.837,-982.625,86.776,-5.020,-4.849,-4.251
366.000,32.331608,43.328919,702.539,4355.906,4108.951,3767.290,1679.817,-987.473,82.526,-5.022,-4.846,-4.250
367.000,32.329807,43.311021,703.039,4357.583,4107.961,3767.370,1674.794,-992.318,78.276,-5.023,-4.843,-4.249
368.000,32.328008,43.293124,703.531,4359.255,4106.966,3767.446,1669.770,-997.160,74.028,-5.025,-4.841,-4.248
369.000,32.326208,43.275223,704.016,4360.922,4105.966,3767.518,1664.744,-1001.999,69.780,-5.026,-4.838,-4.247
370.000,32.324407,43.257331,704.494,4362.585,4104.962,3767.586,1659.718,-1006.835,65.533,-5.028,-4.835,-4.247
371.000,32.322601,43.239442,704.963,4364.242,4103.953,3767.649,1654.689,-1011.669,61.287,-5.030,-4.832,-4.246
372.000,32.320797,43.221554,705.425,4365.894,4102.939,3767.708,1649.658,-1016.499,57.041,-5.031,-4.829,-4.245
373.000,32.318992,43.203662,705.879,4367.541,4101.920,3767.763,1644.627,-1021.327,52.797,-5.033,-4.826,-4.244
374.000,32.317189,43.185785,706.326,4369.183,4100.896,3767.814,1639.593,-1026.153,48.553,-5.034,-4.824,-4.244
375.000,32.315378,43.167904,706.765,4370.820,4099.868,3767.860,1634.558,-1030.975,44.309,-5.036,-4.821,-4.243
376.000,32.313566,43.150017,707.196,4372.453,4098.834,3767.902,1629.522,-1035.795,40.067,-5.038,-4.818,-4.242
377.000,32.311759,43.132139,707.619,4374.079,4097.796,3767.940,1624.483,-1040.612,35.825,-5.039,-4.816,-4.241
378.000,32.309948,43.114264,708.036,4375.702,4096.753,3767.974,1619.443,-1045.426,31.584,-5.041,-4.813,-4.241
379.000,32.308142,43.096396,708.444,4377.318,4095.705,3768.004,1614.401,-1050.238,27.344,-5.043,-4.811,-4.240
380.000,32.306328,43.078524,708.844,4378.930,4094.652,3768.029,1609.357,-1055.047,23.104,-5.044,-4.808,-4.239
381.000,32.304510,43.060653,709.238,4380.537,4093.595,3768.050,1604.313,-1059.853,18.866,-5.046,-4.804,-4.239
382.000,32.302700,43.042784,709.623,4382.138,4092.532,3768.067,1599.266,-1064.656,14.627,-5.048,-4.802,-4.238
383.000,32.300878,43.024917,710.001,4383.735,4091.465,3768.079,1594.218,-1069.457,10.390,-5.050,-4.799,-4.237
384.000,32.299056,43.007058,710.371,4385.327,4090.394,3768.087,1589.168,-1074.255,6.153,-5.051,-4.797,-4.237
385.000,32.297239,42.989193,710.733,4386.914,4089.317,3768.091,1584.116,-1079.051,1.917,-5.053,-4.794,-4.236
386.000,32.295420,42.971337,711.088,4388.495,4088.235,3768.091,1579.062,-1083.843,-2.319,-5.055,-4.792,-4.235
387.000,32.293601,42.953476,711.435,4390.072,4087.149,3768.087,1574.007,-1088.634,-6.554,-5.056,-4.789,-4.235
388.000,32.291776,42.935629,711.774,4391.643,4086.058,3768.078,1568.950,-1093.422,-10.788,-5.058,-4.787,-4.234
389.000,32.289950,42.917778,712.106,4393.209,4084.963,3768.065,1563.892,-1098.207,-15.022,-5.060,-4.784,-4.233
390.000,32.288123,42.899920,712.431,4394.771,4083.862,3768.048,1558.831,-1102.989,-19.255,-5.062,-4.781,-4.233
391.000,32.286302,42.882071,712.747,4396.327,4082.757,3768.027,1553.769,-1107.769,-23.488,-5.064,-4.778,-4.232
392.000,32.284469,42.864223,713.056,4397.879,4081.647,3768.001,1548.704,-1112.547,-27.720,-5.065,-4.776,-4.232
393.000,32.282643,42.846376,713.356,4399.424,4080.531,3767.971,1543.638,-1117.321,-31.951,-5.067,-4.773,-4.231
394.000,32.280811,42.828537,713.651,4400.965,4079.412,3767.937,1538.571,-1122.093,-36.182,-5.069,-4.771,-4.231
395.000,32.278981,42.810685,713.937,4402.502,4078.287,3767.899,1533.501,-1126.863,-40.412,-5.070,-4.768,-4.230
396.000,32.277145,42.792848,714.215,4404.033,4077.158,3767.856,1528.430,-1131.630,-44.642,-5.072,-4.766,-4.229
397.000,32.275315,42.775006,714.486,4405.559,4076.024,3767.810,1523.357,-1136.394,-48.871,-5.074,-4.764,-4.229
398.000,32.273484,42.757170,714.748,4407.079,4074.885,3767.759,1518.283,-1141.156,-53.099,-5.075,-4.761,-4.228
399.000,32.271641,42.739336,715.003,4408.595,4073.742,3767.703,1513.206,-1145.916,-57.328,-5.077,-4.758,-4.228
400.000,32.269804,42.721496,715.252,4410.106,4072.594,3767.644,1508.128,-1150.673,-61.555,-5.079,-4.755,-4.227
401.000,32.267965,42.703664,715.491,4411.612,4071.440,3767.580,1503.047,-1155.428,-65.782,-5.081,-4.753,-4.227
402.000,32.266121,42.685832,715.724,4413.112,4070.283,3767.512,1497.964,-1160.179,-70.009,-5.083,-4.751,-4.226
403.000,32.264286,42.668001,715.948,4414.607,4069.120,3767.440,1492.880,-1164.929,-74.235,-5.085,-4.748,-4.226
404.000,32.262443,42.650178,716.166,4416.097,4067.953,3767.364,1487.794,-1169.676,-78.460,-5.087,-4.746,-4.225
405.000,32.260595,42.632341,716.375,4417.583,4066.781,3767.283,1482.706,-1174.421,-82.686,-5.089,-4.744,-4.225
406.000,32.258749,42.614519,716.577,4419.063,4065.604,3767.198,1477.616,-1179.163,-86.910,-5.091,-4.741,-4.224
407.000,32.256901,42.596690,716.771,4420.539,4064.422,3767.109,1472.524,-1183.903,-91.134,-5.093,-4.738,-4.224
408.000,32.255059,42.578869,716.957,4422.008,4063.236,3767.016,1467.430,-1188.640,-95.358,-5.095,-4.736,-4.224
409.000,32.253212,42.561048,717.137,4423.473,4062.045,3766.919,1462.335,-1193.375,-99.581,-5.097,-4.734,-4.223
410.000,32.251357,42.543221,717.309,4424.933,4060.849,3766.817,1457.237,-1198.108,-103.804,-5.099,-4.731,-4.223
411.000,32.249507,42.525401,717.472,4426.388,4059.649,3766.711,1452.137,-1202.837,-108.027,-5.100,-4.729,-4.222
412.000,32.247656,42.507588,717.628,4427.837,4058.444,3766.601,1447.036,-1207.566,-112.249,-5.102,-4.727,-4.222
413.000,32.245803,42.489768,717.777,4429.281,4057.234,3766.487,1441.932,-1212.291,-116.471,-5.105,-4.724,-4.221
414.000,32.243945,42.471949,717.917,4430.721,4056.019,3766.368,1436.827,-1217.014,-120.692,-5.107,-4.722,-4.221
415.000,32.242086,42.454137,718.050,4432.155,4054.800,3766.245,1431.719,-1221.734,-124.913,-5.109,-4.719,-4.221
416.000,32.240226,42.436318,718.176,4433.585,4053.576,3766.118,1426.610,-1226.453,-129.133,-5.111,-4.717,-4.220
417.000,32.238370,42.418506,718.294,4435.009,4052.347,3765.987,1421.498,-1231.169,-133.354,-5.113,-4.715,-4.220
418.000,32.236513,42.400687,718.404,4436.428,4051.113,3765.852,1416.385,-1235.882,-137.573,-5.115,-4.712,-4.220
419.000,32.234648,42.382875,718.507,4437.842,4049.875,3765.712,1411.268,-1240.593,-141.793,-5.117,-4.710,-4.219
420.000,32.232785,42.365063,718.601,4439.250,4048.632,3765.568,1406.151,-1245.302,-146.012,-5.119,-4.708,-4.219
421.000,32.230920,42.347258,718.689,4440.654,4047.384,3765.420,1401.032,-1250.008,-150.231,-5.121,-4.706,-4.219
422.000,32.229051,42.329452,718.768,4442.052,4046.132,3765.267,1395.909,-1254.713,-154.449,-5.123,-4.703,-4.218
423.000,32.227186,42.311640,718.841,4443.446,4044.875,3765.111,1390.786,-1259.415,-158.668,-5.125,-4.701,-4.218
424.000,32.225314,42.293834,718.905,4444.834,4043.614,3764.950,1385.660,-1264.115,-162.885,-5.127,-4.698,-4.218
425.000,32.223449,42.276028,718.961,4446.216,4042.346,3764.785,1380.531,-1268.813,-167.103,-5.129,-4.696,-4.217
426.000,32.221574,42.258221,719.011,4447.595,4041.076,3764.616,1375.401,-1273.507,-171.320,-5.132,-4.694,-4.217
427.000,32.219700,42.240414,719.052,4448.968,4039.800,3764.442,1370.269,-1278.201,-175.537,-5.134,-4.692,-4.217
428.000,32.217831,42.222614,719.086,4450.335,4038.519,3764.265,1365.135,-1282.892,-179.754,-5.136,-4.690,-4.217
429.000,32.215954,42.204806,719.113,4451.698,4037.234,3764.083,1359.998,-1287.580,-183.971,-5.138,-4.688,-4.216
430.000,32.214076,42.187005,719.132,4453.056,4035.944,3763.897,1354.859,-1292.266,-188.187,-5.140,-4.685,-4.216
431.000,32.212202,42.169197,719.142,4454.408,4034.649,3763.707,1349.718,-1296.951,-192.403,-5.142,-4.683,-4.216
432.000,32.210317,42.151401,719.146,4455.755,4033.350,3763.512,1344.575,-1301.632,-196.619,-5.145,-4.681,-4.216
433.000,32.208437,42.133598,719.141,4457.097,4032.046,3763.313,1339.429,-1306.312,-200.834,-5.147,-4.679,-4.215
434.000,32.206555,42.115801,719.129,4458.433,4030.737,3763.110,1334.282,-1310.989,-205.050,-5.148,-4.677,-4.215
435.000,32.204672,42.097997,719.109,4459.765,4029.424,3762.903,1329.132,-1315.664,-209.265,-5.150,-4.675,-4.215
436.000,32.202788,42.080198,719.083,4461.092,4028.106,3762.692,1323.981,-1320.338,-213.480,-5.153,-4.672,-4.215
437.000,32.200898,42.062399,719.048,4462.414,4026.784,3762.476,1318.827,-1325.009,-217.695,-5.155,-4.670,-4.215
438.000,32.199017,42.044599,719.006,4463.730,4025.456,3762.257,1313.671,-1329.677,-221.909,-5.157,-4.668,-4.215
439.000,32.197123,42.026798,718.955,4465.040,4024.124,3762.032,1308.512,-1334.344,-226.124,-5.159,-4.666,-4.214
440.000,32.195233,42.008997,718.897,4466.347,4022.787,3761.804,1303.351,-1339.008,-230.338,-5.162,-4.664,-4.214
